x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2,f3
4,4,2,2,0,3,3,4,0,2,4,3,3,3,0,0,0,0,0,1,796.6423948220065,13.0,5154.0
4,4,2,2,0,3,3,4,3,2,4,3,3,3,1,0,0,0,0,2,797.647572815534,15.0,5156.0
4,0,3,0,0,3,3,4,0,0,0,3,4,4,0,0,0,0,0,1,800.0485436893204,9.0,91.96428571428572
4,0,3,0,2,3,3,4,0,2,4,3,3,3,0,0,0,0,0,1,796.2928802588997,12.0,166.1290322580645
4,3,2,3,2,3,3,4,0,2,4,3,3,3,1,3,4,0,0,2,795.9048543689321,17.0,5149.0
4,0,3,2,3,3,3,4,0,2,4,3,3,3,0,0,0,0,0,1,795.9116504854369,13.0,1715.6666666666667
4,3,3,3,2,3,3,4,0,2,4,3,3,3,1,3,4,0,0,1,795.9048543689321,17.0,5149.0
4,0,3,0,0,3,3,4,0,2,4,3,4,4,0,0,0,0,0,0,798.631715210356,10.0,1288.25
4,0,3,0,0,3,3,4,0,2,4,3,4,4,0,0,0,0,0,2,796.9715210355987,11.0,1288.75
4,4,2,2,0,3,3,4,0,2,4,3,3,3,0,0,0,0,0,0,798.3025889967638,12.0,5152.0
4,0,3,0,0,3,3,4,0,0,0,3,4,4,0,0,0,0,0,0,801.7087378640776,8.0,91.92857142857144
4,4,2,4,2,3,3,2,0,2,4,3,4,4,0,0,4,0,0,1,795.1779935275081,15.0,5145.0
4,0,3,2,3,3,3,2,0,2,4,3,4,4,0,0,0,0,0,2,795.9116504854369,13.0,5147.0
4,3,2,3,2,3,3,4,0,2,4,3,3,3,1,0,4,0,0,1,795.0087378640777,16.0,5147.0
4,4,2,2,0,3,3,4,0,2,4,3,3,3,1,3,0,0,0,1,797.3443365695792,15.0,5158.0
4,3,2,3,2,3,3,2,0,2,4,3,4,4,0,0,0,0,0,2,795.3533980582524,14.0,5148.0
4,3,3,3,2,3,3,4,0,2,4,3,3,3,1,0,0,0,0,2,795.1598705501618,15.0,5150.0
4,3,2,2,0,3,3,4,0,2,4,3,3,3,1,0,0,0,0,2,796.4488673139159,14.0,5156.0
4,0,3,2,0,3,3,4,3,2,4,3,3,3,1,3,3,2,3,2,798.4957928802589,18.0,177.3448275862069
4,4,2,4,0,3,3,3,3,1,2,4,0,4,3,0,4,1,0,1,797.6980582524271,16.0,29.17142857142857
4,4,2,4,0,3,3,2,0,0,1,4,1,4,3,0,1,0,4,4,797.9517799352751,15.0,23.72897196261682
3,4,3,2,1,3,0,1,3,4,3,0,0,4,1,3,0,0,0,0,799.2478964401295,13.0,11.824644549763033
4,4,2,4,0,3,3,2,0,0,1,4,4,3,0,3,1,0,2,2,799.015857605178,15.0,55.60869565217392
4,4,2,4,0,3,3,2,0,0,1,4,4,3,0,0,1,0,4,4,798.1210355987055,14.0,25.641414141414145
4,4,2,4,0,3,3,2,0,0,1,4,4,3,0,3,1,2,0,0,799.9669902912622,14.0,61.63855421686747
3,4,3,0,0,3,3,3,3,1,2,4,0,4,3,0,4,1,0,1,797.5799352750809,15.0,29.18285714285714
4,4,3,0,0,4,0,2,4,0,0,4,1,4,0,1,2,2,0,0,799.8650485436893,12.0,16.20967741935484
4,4,3,2,1,3,0,1,3,4,3,0,0,4,1,3,0,0,0,0,799.2478964401295,13.0,12.66751269035533
3,4,3,0,0,3,3,3,3,1,2,4,0,4,1,3,0,0,0,0,801.330420711974,13.0,42.33057851239669
4,0,3,2,3,3,3,2,0,2,4,3,4,3,0,3,1,0,2,2,796.473786407767,16.0,142.47222222222223
0,0,3,0,0,4,0,2,4,0,0,4,1,4,1,1,2,2,0,0,802.3090614886731,11.0,13.054830287206268
4,0,3,2,3,3,3,2,0,2,4,3,4,3,0,3,1,0,3,2,796.473786407767,16.0,142.47222222222223
0,0,3,0,0,4,3,4,3,2,4,3,3,4,0,2,2,2,0,0,802.4983818770227,13.0,84.0
4,0,3,2,3,3,3,4,3,2,4,3,3,4,0,2,2,2,0,0,799.4236245954693,16.0,270.4736842105263
2,1,3,0,0,4,0,2,4,0,4,1,0,0,3,3,0,1,0,4,809.6838187702265,12.0,5.483159117305458
3,0,4,0,1,4,0,4,4,3,0,1,0,4,1,2,3,1,4,0,799.3394822006472,14.0,15.783699059561128
4,2,4,1,0,4,4,1,2,0,4,0,4,0,4,1,3,4,3,2,801.9336569579287,16.0,8.735241502683364
3,4,3,2,2,1,1,1,0,4,2,4,3,2,3,2,4,0,0,4,795.9048543689321,17.0,25.28
3,0,0,2,4,3,2,3,2,0,3,2,1,4,0,3,0,1,2,1,799.4258899676375,15.0,17.204778156996586
1,3,3,3,0,1,3,3,4,2,1,3,4,2,3,2,3,1,1,0,799.0271844660194,18.0,12.906735751295336
1,1,1,1,0,3,4,1,2,2,0,1,3,4,2,4,4,2,1,4,797.8783171521036,18.0,12.806701030927837
0,0,0,4,1,4,0,2,4,0,0,1,4,3,1,2,2,4,2,3,808.5443365695793,14.0,26.544502617801047
4,0,4,2,0,2,4,2,1,2,1,4,4,4,2,1,4,1,1,3,798.4957928802589,18.0,20.015810276679844
1,1,4,3,2,0,0,2,3,2,1,4,2,3,2,2,0,1,0,1,802.2313915857605,16.0,10.55863539445629
3,1,2,1,3,4,4,0,3,2,0,0,3,1,3,1,3,2,0,3,801.8028488183878,16.0,9.439922480620154
3,3,0,1,1,1,0,1,4,3,1,4,4,3,2,1,4,4,1,0,796.973786407767,17.0,20.01984126984127
0,0,4,1,3,1,1,0,2,1,2,4,1,4,2,2,4,3,1,0,802.9436893203883,16.0,15.432515337423313
2,3,4,4,3,4,1,4,1,4,4,0,3,1,4,0,1,1,1,3,796.4521035598706,18.0,10.259414225941423
4,0,4,0,2,4,4,4,3,0,4,0,1,1,2,0,0,4,3,4,799.3443365695792,14.0,5.916771752837327
0,0,3,2,4,4,4,4,1,2,3,4,4,3,4,1,4,2,4,1,799.5702265372169,18.0,87.08474576271186
3,1,3,0,3,3,2,0,1,3,0,1,2,0,1,2,1,2,1,3,801.9300744577533,16.0,9.5748031496063
4,2,3,4,3,3,3,3,0,3,3,0,1,0,1,3,1,0,2,4,797.5741100323625,16.0,60.97619047619048
4,0,4,0,2,4,4,4,3,0,4,0,1,1,2,0,0,1,0,1,799.7970873786408,13.0,4.798126951092612
2,3,4,4,3,4,1,4,1,4,4,0,3,1,4,0,4,2,4,1,796.4521035598706,18.0,13.470108695652174
3,1,2,1,3,3,0,0,4,4,3,2,3,4,3,4,3,0,0,2,804.7801877630301,16.0,46.30909090909091
3,3,0,1,1,1,0,1,4,3,1,1,0,0,3,3,0,1,0,4,802.8941747572816,14.0,10.966592427616929
1,1,1,1,0,3,4,1,2,2,0,1,3,4,0,3,0,1,2,1,798.6598705501618,16.0,7.682539682539683
3,3,0,1,1,1,0,1,4,3,1,4,4,3,3,2,4,0,0,4,801.057928802589,16.0,23.288990825688074
0,0,0,4,1,4,0,2,4,0,0,2,3,4,0,3,4,0,0,4,808.4048543689321,11.0,7.973813420621931
4,2,3,4,3,3,3,3,0,3,3,4,4,3,3,2,4,0,0,4,795.9048543689321,17.0,5149.0
4,2,3,4,3,3,3,3,0,3,3,4,4,3,3,3,1,0,2,4,795.7469255663431,18.0,155.5151515151515
4,2,3,4,3,3,3,3,0,3,3,2,4,3,3,3,1,0,2,4,795.7469255663431,18.0,155.5151515151515
4,2,3,4,3,3,3,2,4,0,0,2,3,4,0,3,4,0,0,4,799.5967637540454,15.0,2573.5
4,0,4,0,1,4,0,2,4,0,0,2,3,4,0,3,4,0,0,4,804.5491909385113,12.0,21.00414937759336
4,0,4,0,4,3,0,4,4,3,0,2,1,4,0,3,4,0,0,4,802.2436893203884,13.0,111.71739130434784
4,0,0,4,1,4,0,2,4,0,0,2,3,4,0,3,4,0,0,4,804.5433656957929,12.0,20.481781376518217
4,2,3,4,3,3,3,3,0,3,3,2,1,4,0,3,4,0,0,4,796.0741100323625,16.0,111.65217391304348
0,0,3,4,3,3,3,3,0,3,3,4,4,3,3,2,4,0,0,4,799.0449838187702,15.0,135.5
3,0,0,2,4,3,3,3,0,3,0,2,1,4,0,3,4,0,0,4,797.0165048543689,13.0,45.785714285714285
4,0,4,0,2,1,1,1,0,4,2,4,3,2,2,0,0,1,0,1,796.0323624595469,14.0,10.833698030634574
4,2,3,4,3,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,795.9048543689321,17.0,5149.0
4,2,3,4,3,3,3,3,0,3,2,4,3,2,2,0,0,1,0,1,795.0084142394822,16.0,35.38194444444444
0,0,0,4,1,4,0,3,0,3,0,2,1,4,0,3,4,0,0,4,804.899352750809,11.0,11.071269487750556
4,0,3,4,3,3,3,3,0,3,2,4,3,2,2,0,0,1,0,1,795.6498381877022,15.0,24.34134615384616
4,2,3,4,3,3,3,3,0,3,3,4,3,2,2,0,0,1,0,1,795.0084142394822,16.0,40.13385826771653
4,0,4,0,1,4,0,2,4,0,0,2,3,4,0,0,0,1,0,1,805.2533980582524,11.0,13.44385026737968
4,2,3,4,3,3,3,2,4,0,0,2,4,3,3,2,4,0,0,4,799.4275080906149,16.0,160.5625
3,0,0,2,4,3,3,3,0,3,2,4,3,2,2,0,0,1,0,1,795.5783171521035,14.0,22.575892857142858
0,0,0,4,1,4,0,3,0,3,3,4,3,2,2,0,0,1,0,1,803.1161812297735,12.0,7.835748792270532
0,2,3,4,3,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,798.3679611650485,16.0,858.5
4,0,4,0,4,4,0,2,4,0,0,2,3,4,0,3,4,0,0,4,804.5491909385113,12.0,735.2857142857143
4,2,3,4,3,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.3974110032362,14.0,5146.0
3,0,0,2,4,3,3,3,0,3,2,4,3,2,2,0,4,0,0,4,795.3660194174757,14.0,40.58730158730159
4,2,3,4,3,3,3,3,0,3,3,4,4,3,3,0,0,1,0,1,795.0084142394822,16.0,55.56521739130435
4,0,4,4,3,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,796.4618122977346,16.0,1716.0
4,0,4,0,4,4,0,2,0,3,0,2,1,4,0,3,4,0,0,4,801.0436893203884,12.0,109.34042553191487
3,0,0,2,4,3,3,3,0,3,0,2,1,4,0,0,0,1,0,1,797.3831715210356,12.0,10.413865546218489
0,0,0,4,1,4,0,2,4,0,0,2,3,4,3,4,3,0,0,2,808.2355987055016,12.0,7.96078431372549
4,2,3,4,3,3,3,3,0,3,1,1,0,0,3,3,0,1,0,4,797.8110032362459,15.0,25.43718592964824
3,4,3,2,2,1,1,1,0,4,2,4,3,2,3,2,4,0,2,1,795.7469255663431,18.0,25.28
3,0,0,2,4,3,2,3,2,0,3,2,1,4,0,3,4,0,0,4,799.3472491909386,14.0,35.33103448275862
4,0,4,0,2,1,0,1,4,3,1,4,4,3,3,2,4,0,0,4,801.5631067961165,15.0,69.29729729729729
3,0,4,0,1,4,0,4,4,3,1,1,0,0,3,3,0,1,0,4,803.9080906148868,13.0,7.788709677419355
4,0,3,4,3,3,3,3,0,3,3,1,1,0,1,3,1,0,2,4,796.9216828478965,16.0,47.700934579439256
3,4,3,2,2,1,1,1,0,4,2,4,3,2,3,3,1,0,2,4,795.7469255663431,18.0,21.719827586206897
3,3,0,1,1,1,0,1,4,3,0,1,4,3,1,2,2,4,2,3,801.3336569579288,17.0,38.89312977099237
0,0,0,4,1,4,0,2,4,0,0,1,4,3,1,2,2,1,4,0,804.8113268608414,13.0,5.81219512195122
4,0,4,0,4,4,0,2,4,0,0,2,3,4,0,3,4,0,2,4,804.3919093851133,13.0,735.2857142857143
4,2,3,4,3,3,3,3,0,3,0,2,1,4,0,3,4,0,0,4,796.5854368932039,15.0,111.6304347826087
4,0,4,4,3,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.8595469255663,13.0,857.5
4,0,4,0,4,4,0,2,0,3,0,2,1,3,0,0,0,1,0,1,801.7504854368932,11.0,5.588862559241706
4,0,4,4,3,3,3,3,0,0,0,2,3,4,0,0,0,1,0,1,799.1864077669903,12.0,30.449101796407184
4,0,0,2,4,3,3,3,0,3,2,4,4,3,0,0,0,1,0,1,795.7718446601941,13.0,30.7939393939394
4,0,4,0,4,4,0,2,4,0,0,2,3,4,0,0,0,1,0,1,805.2533980582524,11.0,14.016713091922004
4,0,4,0,4,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.7401294498382,12.0,857.6666666666666
4,0,0,2,4,3,3,3,0,3,0,2,3,4,0,3,4,0,0,4,797.0165048543689,13.0,1714.3333333333333
4,2,4,4,3,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.3974110032362,14.0,5146.0
3,0,0,2,4,3,3,3,0,3,2,4,3,4,0,3,4,0,0,4,796.4313915857605,14.0,77.87878787878788
4,0,4,0,4,4,0,3,0,0,0,2,3,4,0,3,4,0,0,4,803.3498381877023,11.0,857.8333333333334
4,0,4,0,4,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,796.3423948220064,15.0,1716.6666666666667
4,2,3,4,4,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,795.9048543689321,17.0,5149.0
4,0,0,2,4,4,0,2,0,3,0,2,1,3,0,0,0,1,0,1,801.4038834951456,11.0,8.797853309481216
4,2,3,4,3,3,3,3,0,3,2,4,3,2,2,0,4,0,0,4,795.0087378640777,16.0,142.55555555555554
4,0,0,4,3,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.7343042071197,12.0,428.5833333333333
4,0,4,0,3,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.7401294498382,12.0,857.6666666666666
4,2,3,4,4,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.3974110032362,14.0,5146.0
3,0,0,2,4,3,3,3,0,3,0,2,3,4,0,0,4,0,0,4,796.7980582524272,12.0,43.3728813559322
4,0,0,2,4,3,3,3,0,0,0,2,3,4,0,3,4,0,0,4,798.7343042071197,12.0,428.5833333333333
4,2,3,4,4,3,3,3,0,0,1,2,3,4,0,3,4,0,0,3,797.8854368932039,15.0,5147.0
4,0,4,0,4,4,0,3,0,0,0,2,3,2,2,0,4,0,0,4,802.9614886731391,11.0,23.455813953488374
3,0,0,2,4,3,3,3,0,3,3,4,4,3,0,0,0,1,0,1,795.7718446601941,13.0,33.22222222222222
4,4,3,2,2,1,1,1,0,4,2,4,3,2,3,2,0,1,0,4,795.9032362459546,17.0,18.068345323741006
4,0,4,0,2,1,1,1,0,4,2,4,3,2,3,2,4,0,2,1,796.1851132686085,16.0,21.844155844155843
4,0,4,0,4,3,2,3,2,0,3,2,1,4,0,3,4,0,0,4,799.4281553398058,14.0,67.5
3,0,4,0,1,4,0,4,4,3,0,2,1,4,0,3,4,0,0,4,802.2436893203884,13.0,31.54320987654321
3,0,3,4,3,3,3,3,0,3,1,1,0,0,3,3,0,1,0,4,798.1430420711974,14.0,19.74117647058824
4,2,3,4,3,3,3,3,4,3,1,4,4,3,3,2,4,0,0,4,797.1042071197411,18.0,5149.0
4,0,4,0,3,3,3,3,0,3,3,4,4,3,3,3,4,0,0,4,796.3423948220064,15.0,1716.6666666666667
4,2,3,4,3,4,0,3,0,0,0,2,3,4,3,3,4,0,0,4,802.8378640776699,14.0,5149.0
4,2,3,4,4,3,3,3,0,0,1,2,3,4,0,3,4,0,0,4,797.8854368932039,15.0,5147.0
4,0,0,2,4,3,3,3,0,3,2,4,3,2,2,0,4,0,0,4,795.3660194174757,14.0,81.23809523809524
3,0,0,2,4,3,3,3,0,3,3,4,4,3,0,0,4,0,0,4,795.5352750809061,13.0,71.36111111111111
4,2,3,4,3,3,3,3,0,3,3,4,3,4,0,0,4,0,0,4,795.1779935275081,15.0,10.0
4,0,4,0,4,3,3,3,0,3,0,2,3,4,0,0,4,0,0,4,796.8038834951457,12.0,367.5
4,2,0,2,4,3,3,3,0,3,0,2,3,4,0,3,4,0,0,4,796.5928802588996,14.0,5145.0
4,0,4,0,4,3,3,3,0,3,3,4,4,3,0,0,4,0,0,4,795.6181229773463,13.0,1715.3333333333333
4,0,0,2,4,3,0,3,0,0,0,2,3,4,0,3,4,0,0,4,803.3440129449838,11.0,428.6666666666667
4,0,4,0,4,4,0,3,0,0,0,2,3,3,0,0,4,0,0,4,803.1307443365696,10.0,67.42105263157895
4,0,0,2,4,3,3,3,0,3,0,4,3,4,0,0,4,0,0,4,796.7980582524272,12.0,1029.0
4,2,3,4,3,3,3,3,0,0,0,2,3,4,3,3,4,0,0,4,798.2281553398059,15.0,5148.0
4,0,4,0,4,4,0,3,0,3,3,4,4,3,0,0,4,0,0,4,799.6388349514563,12.0,1716.3333333333333
4,2,3,4,3,4,0,3,0,0,0,2,3,4,0,3,4,0,0,4,803.0071197411003,13.0,5147.0
4,0,0,2,4,4,0,2,0,3,0,2,1,3,0,0,0,1,0,4,801.4038834951456,11.0,11.0
4,2,0,2,4,3,3,3,0,3,2,4,3,2,2,0,4,0,0,4,794.9417475728155,15.0,116.54545454545456
4,2,3,4,3,3,0,3,0,3,3,4,4,3,0,0,4,0,0,4,799.1987055016182,14.0,5148.0
4,2,3,4,3,3,0,3,0,3,3,4,4,3,3,3,4,0,0,4,799.9255663430421,16.0,5152.0
4,0,0,2,4,4,0,2,0,0,0,2,3,3,0,0,4,0,0,4,803.1249190938511,10.0,70.13698630136986
4,0,0,2,4,4,0,2,0,3,0,2,1,3,0,0,4,0,0,4,800.8181229773463,11.0,33.87417218543046
4,2,4,0,4,4,0,3,0,3,3,4,4,3,0,0,4,0,0,4,799.0805825242718,13.0,5150.0
4,0,4,0,4,4,0,3,0,0,0,4,3,4,0,0,4,0,0,4,803.1307443365696,10.0,858.1666666666666
4,0,0,4,3,4,0,3,0,0,0,4,3,4,0,0,4,0,0,4,803.1249190938511,10.0,343.06666666666666
4,2,3,4,3,4,0,3,0,3,3,4,4,3,3,0,4,0,0,4,799.0294498381877,15.0,5150.0
4,2,3,4,3,3,3,3,0,3,3,4,4,3,0,0,4,0,0,4,795.1779935275081,15.0,5145.0
3,1,2,1,3,3,0,0,4,4,3,2,3,4,0,3,4,0,0,4,804.9494982194885,15.0,106.79166666666669
4,2,3,4,3,3,3,3,0,3,3,1,1,0,1,3,1,0,2,4,796.6741100323625,17.0,47.74766355140187
3,0,4,0,1,4,0,4,0,3,3,0,1,0,1,3,4,0,2,1,802.1249190938511,13.0,14.801169590643276
4,2,3,4,3,3,3,3,0,4,2,4,3,2,3,2,0,1,0,4,795.9032362459546,17.0,40.1496062992126
4,2,0,2,4,3,3,3,0,3,3,4,4,3,3,0,4,0,0,4,794.9417475728155,15.0,1715.3333333333333
4,0,0,2,4,4,0,2,0,3,0,4,3,4,0,0,4,0,0,4,800.8181229773463,11.0,858.0
4,2,0,2,4,3,3,3,0,0,0,4,3,4,0,0,4,0,0,4,798.1857605177994,12.0,1029.4
4,2,3,4,3,4,3,3,0,3,3,4,4,3,3,3,4,0,0,4,795.9048543689321,17.0,5149.0
4,2,3,4,3,3,3,3,0,3,3,4,4,3,3,0,4,0,0,4,795.0087378640777,16.0,5147.0
4,2,3,4,3,4,3,3,0,0,0,4,3,4,0,0,4,0,0,4,798.1783171521035,13.0,5148.0
4,2,3,4,3,4,3,3,0,0,0,4,3,4,3,0,4,0,0,4,798.0090614886732,14.0,5150.0
4,2,0,0,4,3,3,3,0,3,3,4,4,3,0,0,4,0,0,4,794.9928802588997,13.0,1715.3333333333333
4,2,3,4,3,4,3,3,0,3,3,4,4,3,0,0,4,0,0,4,795.1779935275081,15.0,5145.0
4,2,0,0,4,4,0,3,0,0,0,4,3,4,0,0,4,0,0,4,802.6760517799353,10.0,1029.8
4,2,4,0,4,4,0,3,0,3,3,4,4,3,3,3,4,0,0,4,799.805501618123,15.0,5154.0
4,0,4,0,4,4,3,3,0,3,3,4,4,3,3,0,4,0,0,4,795.4488673139159,14.0,1716.0
4,0,0,0,4,4,0,3,0,0,0,4,3,4,0,0,4,0,0,4,803.004854368932,9.0,367.6428571428572
4,2,4,0,4,4,3,3,0,3,3,4,4,3,3,0,4,0,0,4,794.8906148867314,15.0,5149.0
4,0,4,0,4,4,0,2,0,3,0,4,3,4,0,0,4,0,0,4,800.8245954692557,11.0,5152.0
4,2,4,0,4,4,3,3,0,0,0,4,3,4,0,0,4,0,0,4,798.0582524271845,12.0,5149.0
4,2,4,0,4,3,3,3,0,3,3,4,4,3,0,0,4,0,0,4,795.0598705501618,14.0,5147.0
4,2,3,4,3,3,3,3,0,4,2,4,3,2,3,2,4,0,2,1,795.7469255663431,18.0,142.61111111111111
4,0,4,0,2,1,1,1,0,4,0,2,1,4,0,3,4,0,0,4,797.0229773462784,13.0,24.558252427184467
4,0,3,4,3,3,3,3,0,3,3,4,3,2,3,2,0,1,0,4,796.5459546925566,16.0,26.528795811518325
4,0,4,0,2,1,1,1,0,4,2,4,3,2,3,2,4,0,2,4,796.1851132686085,16.0,21.844155844155843
4,2,0,0,4,3,3,3,0,3,3,4,3,4,0,0,4,0,0,4,794.9928802588997,13.0,5146.0
4,0,4,0,2,1,1,1,0,4,0,2,1,4,0,3,4,0,2,1,796.8650485436893,14.0,24.558252427184467
3,0,0,2,4,3,2,3,2,0,0,2,1,4,0,3,4,0,0,4,799.9330097087378,13.0,35.324137931034485
4,0,4,0,4,3,2,1,0,4,0,2,1,4,0,3,4,0,2,1,796.8650485436893,14.0,40.53174603174603
4,0,4,0,2,1,1,1,0,4,2,4,3,4,0,3,4,0,0,4,796.5116504854369,14.0,31.69375
1,2,3,1,1,0,0,1,1,4,1,3,0,3,3,3,3,3,4,1,802.9527508090615,17.0,10.911894273127754
2,3,1,1,4,0,4,2,2,3,4,4,1,2,1,2,4,2,4,0,798.6856587892522,18.0,27.84153005464481
4,4,1,2,1,0,2,2,1,2,0,3,2,3,2,3,1,3,0,1,797.7879572677242,17.0,56.04395604395605
0,1,1,2,0,0,3,2,1,4,3,1,1,3,4,3,3,3,0,4,799.9841372612495,16.0,14.54093567251462
0,2,0,0,0,0,4,4,2,1,4,3,1,4,0,1,0,1,2,3,801.4263515700874,13.0,6.8
4,0,2,2,2,2,0,3,1,0,4,0,4,1,1,2,3,3,0,0,801.0508090614886,14.0,12.39294710327456
1,4,1,3,3,1,3,0,0,4,3,1,3,4,0,3,4,3,2,3,799.237941081256,17.0,20.390243902439025
1,0,1,0,3,0,0,1,0,4,4,0,2,3,4,0,4,4,4,1,802.7100323624595,13.0,9.081330868761553
2,4,2,2,2,0,1,3,2,3,4,2,1,2,3,4,3,4,2,4,797.1184849465847,19.0,23.1324200913242
4,2,3,1,3,4,4,0,2,1,0,3,2,3,0,4,2,2,2,4,800.9491744901262,17.0,53.85263157894737
2,2,3,1,2,1,1,4,3,1,1,4,4,1,2,3,0,0,3,0,798.757928802589,17.0,8.164429530201343
1,4,3,0,1,0,4,1,2,0,0,3,3,2,4,0,1,4,2,0,800.6723858853998,14.0,6.376850605652759
2,0,0,1,2,0,1,0,4,2,1,2,2,2,0,4,0,4,2,3,801.5100388601036,14.0,12.596446700507617
1,1,2,3,1,3,0,0,4,1,0,2,1,2,1,0,0,0,4,1,805.5027516995791,14.0,3.775762572135202
1,4,2,2,1,4,3,0,4,0,1,1,1,2,1,3,1,1,1,3,802.0815797992879,18.0,8.22972972972973
0,3,4,4,2,3,3,4,2,4,3,2,4,1,2,2,3,1,2,3,798.9281553398058,19.0,18.33333333333333
4,4,4,2,1,4,4,3,1,3,3,0,2,3,0,0,2,4,2,2,796.6213592233009,17.0,5142.0
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,0,2,4,2,2,796.6213592233009,17.0,5142.0
3,0,3,1,0,2,4,3,3,3,0,2,0,0,3,4,3,0,2,4,800.9012944983818,14.0,34.965753424657535
1,0,1,0,3,0,4,4,2,1,4,3,1,4,0,1,0,1,2,3,798.4875364195533,15.0,7.102639296187683
1,4,1,3,0,0,4,4,2,1,4,3,1,4,0,1,0,1,2,3,798.0362576885724,16.0,9.16851851851852
1,4,3,0,1,0,4,1,2,0,0,3,1,4,0,1,0,1,2,3,800.4830042084817,14.0,5.20353982300885
1,2,3,1,1,0,0,1,1,4,1,3,0,3,3,3,3,2,4,0,798.7695792880259,16.0,10.728260869565217
4,4,1,2,1,4,1,4,0,4,0,3,1,1,4,3,4,3,2,4,796.1061488673139,18.0,16.185064935064936
4,4,1,2,1,4,1,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8679611650485,17.0,41.05645161290322
4,1,2,2,0,0,4,3,1,3,3,0,2,3,0,0,2,4,2,2,797.5186144383296,15.0,5144.0
4,1,2,2,1,4,4,3,2,1,4,3,2,3,0,0,2,4,2,2,796.0679611650486,18.0,160.6875
4,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,0,0,2,798.6549044998382,11.0,125.14634146341464
4,4,1,2,1,0,3,2,1,3,3,0,2,3,0,0,2,4,2,1,796.946260925866,16.0,2571.0
4,4,1,2,1,0,3,2,1,3,3,0,2,3,0,0,2,4,2,2,796.946260925866,16.0,2571.0
4,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,4,0,2,797.7863386209129,12.0,146.5142857142857
4,4,1,2,1,4,1,4,0,3,3,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,54.74193548387097
4,4,1,2,1,4,1,4,0,4,3,0,2,3,0,0,2,4,0,2,795.8747572815533,15.0,54.74193548387097
4,4,1,2,1,4,1,4,0,4,0,3,2,3,0,0,2,0,0,2,796.3656957928803,14.0,32.993506493506494
4,1,2,2,1,4,1,4,0,4,0,3,2,3,0,0,2,0,0,2,796.3656957928803,14.0,32.993506493506494
4,1,2,2,1,4,4,3,1,3,3,0,2,3,0,0,2,4,0,2,797.0747572815534,16.0,5142.0
4,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,4,2,2,797.3334412431208,13.0,146.5142857142857
4,4,4,2,1,4,4,3,1,3,3,0,2,3,0,0,2,0,2,2,796.7741100323625,16.0,91.51785714285714
4,4,1,2,1,4,1,4,0,1,4,3,2,3,0,0,2,4,0,2,795.0258899676376,16.0,41.05645161290322
4,2,0,0,0,0,4,3,1,3,3,0,2,3,0,0,2,3,0,2,797.7863386209129,12.0,146.5142857142857
4,4,1,2,1,0,3,3,1,3,3,0,2,3,0,0,2,4,2,1,796.946260925866,16.0,5142.0
4,4,4,2,1,4,1,4,0,3,3,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,54.74193548387097
4,4,1,2,1,0,3,3,1,3,3,0,2,3,0,0,2,4,2,2,796.946260925866,16.0,5142.0
4,2,0,2,1,4,1,4,0,1,4,3,2,3,0,0,2,4,0,2,794.9595469255663,15.0,40.728
4,2,0,2,1,4,1,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8016181229774,16.0,40.728
4,2,0,0,0,0,3,3,1,3,3,0,2,3,0,0,2,4,0,2,797.7863386209129,12.0,146.5142857142857
4,2,0,0,0,4,1,4,0,4,0,3,2,3,0,0,2,0,0,2,797.542718446602,11.0,27.35135135135135
4,4,1,2,1,4,1,4,0,3,3,0,2,3,0,0,2,0,0,2,796.026860841424,14.0,34.28378378378378
4,1,2,2,1,4,4,4,0,1,4,3,2,3,0,0,2,4,2,2,794.8679611650485,17.0,160.6875
4,2,0,0,0,4,1,4,0,3,3,0,2,3,0,0,2,4,2,2,795.810355987055,13.0,39.36434108527132
4,1,2,2,1,4,4,4,0,3,3,0,2,3,0,0,2,4,2,2,795.4226537216829,16.0,5142.0
4,2,0,2,0,4,1,4,0,3,3,0,2,3,0,0,2,4,2,2,795.9278317152103,14.0,53.052083333333336
4,2,0,2,1,4,1,4,0,1,3,0,2,3,0,0,2,4,0,2,795.8077669902913,14.0,40.696
